date,year,area_id,area_name,display_name,area,lat,lon,property_type,txn_count,median_pps,median_price,median_area_sqft
2017-10-01,2017,29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,24.98,55.26,Unit,13,9689.92,650000.00,67.08
2017-10-01,2017,30,Al Hebiah Fourth,DAMAC Hills,DAMAC Hills,25.03,55.26,Unit,128,10694.43,760000.00,71.06
2017-10-01,2017,33,Al Hebiah Third,DAMAC Hills 2,DAMAC Hills 2,24.99,55.39,Unit,38,14386.94,579500.00,40.28
2017-10-01,2017,33,Al Hebiah Third,DAMAC Hills 2,DAMAC Hills 2,24.99,55.39,Villa,22,8041.58,3850000.00,479.92
2017-10-01,2017,35,Al Jadaf,Al Jaddaf,Al Jaddaf,25.21,55.32,Unit,100,17226.28,849806.00,49.34
2017-10-01,2017,39,Al Khairan First,Dubai Creek Harbour,Dubai Creek Harbour,25.20,55.36,Unit,99,16075.93,1703888.00,105.99
2017-10-01,2017,49,Al Merkadh,Meydan,Meydan,25.16,55.31,Unit,30,15933.77,2023900.00,127.03
2017-10-01,2017,80,Al Satwa,,Al Satwa,25.22,55.27,Land,11,13455.21,17840000.00,1325.88
2017-10-01,2017,82,Al Thanayah Fourth,The Greens & The Views,The Greens & The Views,25.09,55.17,Villa,34,7647.42,2800000.00,367.40
2017-10-01,2017,83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,25.07,55.14,Unit,97,11585.65,2200000.00,189.89
2017-10-01,2017,83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,25.07,55.14,Villa,12,6332.13,5587500.00,880.87
2017-10-01,2017,84,Al Thanyah First,Emirates Hills,Emirates Hills,25.06,55.16,Unit,15,11093.63,1340000.00,120.79
2017-10-01,2017,85,Al Thanyah Third,Barsha Heights (TECOM),Barsha Heights (TECOM),25.10,55.17,Unit,31,13973.80,960000.00,68.70
2017-10-01,2017,95,Al Warsan First,International City,International City,25.17,55.42,Unit,162,7076.70,412500.00,58.27
2017-10-01,2017,95,Al Warsan First,International City,International City,25.17,55.42,Villa,15,11435.06,1761000.00,154.00
2017-10-01,2017,96,Al Warsan Second,,Al Warsan Second,,,Land,14,4736.42,7511500.00,1585.90
2017-10-01,2017,98,Al Wasl,Al Wasl (City Walk area),Al Wasl (City Walk area),25.20,55.26,Unit,17,18593.22,2950000.00,158.66
2017-10-01,2017,99,Al Yelayiss 1,Town Square (Al Yelayiss 1),Town Square (Al Yelayiss 1),25.00,55.30,Villa,22,8061.19,2158322.00,267.69
2017-10-01,2017,100,Al Yelayiss 2,Town Square,Town Square,25.00,55.29,Unit,47,10426.48,1297888.00,124.48
2017-10-01,2017,100,Al Yelayiss 2,Town Square,Town Square,25.00,55.29,Villa,27,6877.12,1440000.00,209.39
2017-10-01,2017,103,Al Yufrah 2,DAMAC Lagoons / Al Yufrah 2,DAMAC Lagoons / Al Yufrah 2,24.96,55.38,Land,27,9153.32,1600000.00,174.80
2017-10-01,2017,118,Burj Khalifa,Downtown Dubai,Downtown Dubai,25.19,55.28,Unit,106,21011.12,2118444.00,101.23
2017-10-01,2017,120,Business Bay,Business Bay,Business Bay,25.19,55.26,Unit,197,14524.93,2290000.00,157.66
2017-10-01,2017,122,Dubai Investment Park First,Dubai Investment Park 1,Dubai Investment Park 1,24.99,55.17,Unit,17,8514.19,255000.00,29.95
2017-10-01,2017,126,Hadaeq Sheikh Mohammed Bin Rashid,Mohammed Bin Rashid City,Mohammed Bin Rashid City,25.16,55.29,Land,69,8837.38,4113888.00,465.51
2017-10-01,2017,126,Hadaeq Sheikh Mohammed Bin Rashid,Mohammed Bin Rashid City,Mohammed Bin Rashid City,25.16,55.29,Unit,64,14226.72,853888.00,60.02
2017-10-01,2017,126,Hadaeq Sheikh Mohammed Bin Rashid,Mohammed Bin Rashid City,Mohammed Bin Rashid City,25.16,55.29,Villa,39,10498.21,2125888.00,202.50
2017-10-01,2017,133,Jabal Ali First,Discovery Gardens & The Gardens,Discovery Gardens & The Gardens,25.05,55.13,Unit,180,13889.11,766808.50,55.19
2017-10-01,2017,134,Jabal Ali Industrial First,,Jabal Ali Industrial First,,,Land,15,5382.03,5500000.00,1021.92
2017-10-01,2017,135,Jabal Ali Industrial Second,,Jabal Ali Industrial Second,,,Unit,101,14017.05,515407.00,36.77
2017-10-01,2017,144,Madinat Al Mataar,Dubai South,Dubai South,24.91,55.16,Unit,121,8307.17,566300.00,68.17
2017-10-01,2017,148,Marsa Dubai,Dubai Marina,Dubai Marina,25.08,55.14,Unit,200,15390.30,1397500.00,90.73
2017-10-01,2017,149,Me'Aisem First,Dubai Production City (IMPZ),Dubai Production City (IMPZ),25.03,55.19,Unit,46,9910.92,1050500.00,106.18
2017-10-01,2017,161,Nad Al Shiba First,Nad Al Sheba 1,Nad Al Sheba 1,25.16,55.31,Unit,12,12309.37,1543216.00,125.39
2017-10-01,2017,167,Nadd Hessa,Dubai Silicon Oasis,Dubai Silicon Oasis,25.12,55.39,Unit,71,8880.22,798509.00,89.92
2017-10-01,2017,174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,25.12,55.14,Unit,71,23898.25,2498562.00,104.55
2017-10-01,2017,185,Saih Shuaib 4,,Saih Shuaib 4,24.82,55.10,Land,18,1395.00,48413196.00,35238.44
2017-10-01,2017,200,Wadi Al Safa 2,Dubailand,Dubailand,25.06,55.25,Land,14,2894.67,2171000.00,750.00
2017-10-01,2017,200,Wadi Al Safa 2,Dubailand,Dubailand,25.06,55.25,Unit,152,5382.00,429699.00,79.84
2017-10-01,2017,201,Wadi Al Safa 3,Dubai Hills Estate,Dubai Hills Estate,25.12,55.26,Unit,10,7669.05,789603.50,102.96
2017-10-01,2017,201,Wadi Al Safa 3,Dubai Hills Estate,Dubai Hills Estate,25.12,55.26,Villa,15,5829.43,4017000.00,689.09
2017-10-01,2017,203,Wadi Al Safa 5,Liwan,Liwan,25.11,55.37,Land,13,3198.92,8343000.00,2608.07
2017-10-01,2017,203,Wadi Al Safa 5,Liwan,Liwan,25.11,55.37,Unit,10,8785.33,407500.00,46.96
2017-10-01,2017,203,Wadi Al Safa 5,Liwan,Liwan,25.11,55.37,Villa,16,6168.91,4225000.00,681.09
2017-10-01,2017,204,Wadi Al Safa 6,Arabian Ranches,Arabian Ranches,25.05,55.28,Villa,27,6743.45,4999999.00,741.46
2017-10-01,2017,205,Wadi Al Safa 7,Mudon,Mudon,25.02,55.27,Villa,58,7931.80,1930000.00,243.25
2017-10-01,2017,207,Warsan Fourth,Al Warsan 4,Al Warsan 4,25.13,55.41,Unit,19,8878.79,430000.00,48.43
2017-10-01,2017,210,Zaabeel Second,Zabeel 2,Zabeel 2,25.23,55.29,Unit,38,19056.60,1935388.00,101.56
2017-11-01,2017,9,Al Barsha South Fifth,Al Barsha South 5,Al Barsha South 5,25.05,55.19,Unit,43,13056.74,456986.00,35.00
2017-11-01,2017,9,Al Barsha South Fifth,Al Barsha South 5,Al Barsha South 5,25.05,55.19,Villa,11,5591.11,1006400.00,180.00
2017-11-01,2017,10,Al Barsha South Fourth,Arjan,Arjan,25.06,55.24,Unit,235,10476.44,765828.00,73.10
2017-11-01,2017,10,Al Barsha South Fourth,Arjan,Arjan,25.06,55.24,Villa,12,6900.49,2255000.00,340.75
2017-11-01,2017,14,Al Barshaa South Third,Al Barsha South 3,Al Barsha South 3,25.06,55.24,Unit,22,12268.62,543500.00,44.30
2017-11-01,2017,28,Al Hebiah Fifth,DAMAC Hills 2 (Akoya),DAMAC Hills 2 (Akoya),24.99,55.37,Unit,17,8519.67,1265000.00,148.48
2017-11-01,2017,29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,24.98,55.26,Unit,13,9264.16,1050000.00,113.34
2017-11-01,2017,30,Al Hebiah Fourth,DAMAC Hills,DAMAC Hills,25.03,55.26,Unit,94,10179.26,450000.00,44.21
2017-11-01,2017,32,Al Hebiah Sixth,DAMAC Lagoons,DAMAC Lagoons,25.00,55.24,Unit,14,13973.46,1253000.00,89.67
2017-11-01,2017,33,Al Hebiah Third,DAMAC Hills 2,DAMAC Hills 2,24.99,55.39,Unit,152,14218.51,574000.00,40.37
2017-11-01,2017,33,Al Hebiah Third,DAMAC Hills 2,DAMAC Hills 2,24.99,55.39,Villa,16,9486.17,3516265.50,369.94
2017-11-01,2017,35,Al Jadaf,Al Jaddaf,Al Jaddaf,25.21,55.32,Unit,79,17025.82,574281.00,33.73
2017-11-01,2017,39,Al Khairan First,Dubai Creek Harbour,Dubai Creek Harbour,25.20,55.36,Unit,55,19677.88,1411888.00,71.75
2017-11-01,2017,49,Al Merkadh,Meydan,Meydan,25.16,55.31,Unit,42,15863.73,463696.00,29.23
2017-11-01,2017,80,Al Satwa,,Al Satwa,25.22,55.27,Land,11,13454.83,15578000.00,1157.80
2017-11-01,2017,82,Al Thanayah Fourth,The Greens & The Views,The Greens & The Views,25.09,55.17,Villa,31,8787.52,2225000.00,253.20
2017-11-01,2017,83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,25.07,55.14,Unit,84,11014.74,2317500.00,211.27
2017-11-01,2017,83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,25.07,55.14,Villa,24,6088.59,4650000.00,763.75
2017-11-01,2017,84,Al Thanyah First,Emirates Hills,Emirates Hills,25.06,55.16,Unit,31,13963.98,476451.00,34.12
2017-11-01,2017,85,Al Thanyah Third,Barsha Heights (TECOM),Barsha Heights (TECOM),25.10,55.17,Unit,58,13576.64,2349368.50,173.09
2017-11-01,2017,95,Al Warsan First,International City,International City,25.17,55.42,Unit,144,6884.68,545140.00,79.17
2017-11-01,2017,95,Al Warsan First,International City,International City,25.17,55.42,Villa,16,11570.62,1810500.00,156.47
2017-11-01,2017,98,Al Wasl,Al Wasl (City Walk area),Al Wasl (City Walk area),25.20,55.26,Unit,12,17765.16,2025000.00,114.08
2017-11-01,2017,99,Al Yelayiss 1,Town Square (Al Yelayiss 1),Town Square (Al Yelayiss 1),25.00,55.30,Villa,20,7865.98,2100000.00,266.83
2017-11-01,2017,100,Al Yelayiss 2,Town Square,Town Square,25.00,55.29,Unit,21,10714.21,689888.00,64.39
2017-11-01,2017,100,Al Yelayiss 2,Town Square,Town Square,25.00,55.29,Villa,43,7364.24,1383888.00,187.92
2017-11-01,2017,103,Al Yufrah 2,DAMAC Lagoons / Al Yufrah 2,DAMAC Lagoons / Al Yufrah 2,24.96,55.38,Land,48,9153.06,1600000.00,174.81
2017-11-01,2017,104,Al Yufrah 3,Al Yufrah 3,Al Yufrah 3,24.96,55.38,Villa,10,10540.18,1600000.00,151.80
2017-11-01,2017,118,Burj Khalifa,Downtown Dubai,Downtown Dubai,25.19,55.28,Unit,96,22469.89,2129650.00,94.72
2017-11-01,2017,120,Business Bay,Business Bay,Business Bay,25.19,55.26,Unit,287,16067.09,728000.00,45.31
2017-11-01,2017,122,Dubai Investment Park First,Dubai Investment Park 1,Dubai Investment Park 1,24.99,55.17,Unit,28,6458.40,337968.00,52.33
2017-11-01,2017,126,Hadaeq Sheikh Mohammed Bin Rashid,Mohammed Bin Rashid City,Mohammed Bin Rashid City,25.16,55.29,Land,16,8878.16,4088888.00,460.56
2017-11-01,2017,126,Hadaeq Sheikh Mohammed Bin Rashid,Mohammed Bin Rashid City,Mohammed Bin Rashid City,25.16,55.29,Villa,21,10656.24,2157888.00,202.50
2017-11-01,2017,133,Jabal Ali First,Discovery Gardens & The Gardens,Discovery Gardens & The Gardens,25.05,55.13,Unit,219,13736.34,483794.00,35.22
2017-11-01,2017,135,Jabal Ali Industrial Second,,Jabal Ali Industrial Second,,,Unit,50,13779.28,500116.00,36.30
2017-11-01,2017,144,Madinat Al Mataar,Dubai South,Dubai South,24.91,55.16,Unit,69,9175.45,405555.00,44.20
2017-11-01,2017,148,Marsa Dubai,Dubai Marina,Dubai Marina,25.08,55.14,Unit,226,16653.36,1740000.00,104.53
2017-11-01,2017,149,Me'Aisem First,Dubai Production City (IMPZ),Dubai Production City (IMPZ),25.03,55.19,Unit,56,10546.31,961500.00,91.26
2017-11-01,2017,149,Me'Aisem First,Dubai Production City (IMPZ),Dubai Production City (IMPZ),25.03,55.19,Villa,13,11151.79,1980000.00,177.55
2017-11-01,2017,167,Nadd Hessa,Dubai Silicon Oasis,Dubai Silicon Oasis,25.12,55.39,Unit,75,7838.90,580000.00,73.99
2017-11-01,2017,174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,25.12,55.14,Unit,85,25620.13,2084710.00,81.37
2017-11-01,2017,200,Wadi Al Safa 2,Dubailand,Dubailand,25.06,55.25,Land,10,2894.67,2171000.00,750.00
2017-11-01,2017,200,Wadi Al Safa 2,Dubailand,Dubailand,25.06,55.25,Unit,34,8269.23,649199.50,78.50
2017-11-01,2017,201,Wadi Al Safa 3,Dubai Hills Estate,Dubai Hills Estate,25.12,55.26,Unit,19,8834.73,723388.00,81.88
2017-11-01,2017,201,Wadi Al Safa 3,Dubai Hills Estate,Dubai Hills Estate,25.12,55.26,Villa,20,7086.90,4904684.50,638.82
2017-11-01,2017,203,Wadi Al Safa 5,Liwan,Liwan,25.11,55.37,Unit,10,7068.17,700000.00,98.91
2017-11-01,2017,203,Wadi Al Safa 5,Liwan,Liwan,25.11,55.37,Villa,14,8602.71,1642000.00,190.87
2017-11-01,2017,204,Wadi Al Safa 6,Arabian Ranches,Arabian Ranches,25.05,55.28,Villa,18,6755.69,2175000.00,321.94
2017-11-01,2017,205,Wadi Al Safa 7,Mudon,Mudon,25.02,55.27,Villa,58,7909.70,2289000.00,289.51
2017-12-01,2017,9,Al Barsha South Fifth,Al Barsha South 5,Al Barsha South 5,25.05,55.19,Unit,49,15683.88,538898.00,34.36
2017-12-01,2017,10,Al Barsha South Fourth,Arjan,Arjan,25.06,55.24,Land,12,1078.89,7470047.50,6434.49
2017-12-01,2017,10,Al Barsha South Fourth,Arjan,Arjan,25.06,55.24,Unit,158,10317.04,548426.00,53.18
2017-12-01,2017,10,Al Barsha South Fourth,Arjan,Arjan,25.06,55.24,Villa,12,7701.87,2027000.00,263.25
2017-12-01,2017,14,Al Barshaa South Third,Al Barsha South 3,Al Barsha South 3,25.06,55.24,Unit,37,11274.66,2073071.00,183.87
2017-12-01,2017,28,Al Hebiah Fifth,DAMAC Hills 2 (Akoya),DAMAC Hills 2 (Akoya),24.99,55.37,Unit,17,8500.19,900000.00,105.88
2017-12-01,2017,29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,24.98,55.26,Unit,43,11831.17,1518531.00,128.35
2017-12-01,2017,30,Al Hebiah Fourth,DAMAC Hills,DAMAC Hills,25.03,55.26,Unit,106,10057.08,550000.00,54.68
2017-12-01,2017,33,Al Hebiah Third,DAMAC Hills 2,DAMAC Hills 2,24.99,55.39,Land,12,8810.67,1679000.00,190.56
2017-12-01,2017,33,Al Hebiah Third,DAMAC Hills 2,DAMAC Hills 2,24.99,55.39,Unit,73,14078.49,566800.00,40.26
2017-12-01,2017,33,Al Hebiah Third,DAMAC Hills 2,DAMAC Hills 2,24.99,55.39,Villa,15,8765.73,3002000.00,342.47
2017-12-01,2017,35,Al Jadaf,Al Jaddaf,Al Jaddaf,25.21,55.32,Unit,39,16412.26,1630722.00,99.36
2017-12-01,2017,39,Al Khairan First,Dubai Creek Harbour,Dubai Creek Harbour,25.20,55.36,Unit,92,16715.70,1666388.00,99.69
2017-12-01,2017,49,Al Merkadh,Meydan,Meydan,25.16,55.31,Unit,253,15745.09,561155.00,35.64
2017-12-01,2017,82,Al Thanayah Fourth,The Greens & The Views,The Greens & The Views,25.09,55.17,Villa,39,8349.84,2150000.00,257.49
2017-12-01,2017,83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,25.07,55.14,Unit,143,11337.87,2950000.00,260.19
2017-12-01,2017,83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,25.07,55.14,Villa,18,6283.57,5105750.00,812.52
2017-12-01,2017,84,Al Thanyah First,Emirates Hills,Emirates Hills,25.06,55.16,Unit,45,11730.32,1465000.00,124.89
2017-12-01,2017,85,Al Thanyah Third,Barsha Heights (TECOM),Barsha Heights (TECOM),25.10,55.17,Unit,40,13751.58,1255285.00,91.28
2017-12-01,2017,85,Al Thanyah Third,Barsha Heights (TECOM),Barsha Heights (TECOM),25.10,55.17,Villa,10,10268.94,3079000.00,299.70
2017-12-01,2017,95,Al Warsan First,International City,International City,25.17,55.42,Unit,134,7371.90,434000.00,58.87
2017-12-01,2017,95,Al Warsan First,International City,International City,25.17,55.42,Villa,55,11675.32,1798000.00,154.00
2017-12-01,2017,98,Al Wasl,Al Wasl (City Walk area),Al Wasl (City Walk area),25.20,55.26,Unit,24,15310.37,2482500.00,162.20
2017-12-01,2017,99,Al Yelayiss 1,Town Square (Al Yelayiss 1),Town Square (Al Yelayiss 1),25.00,55.30,Villa,15,8441.09,2350000.00,278.40
2017-12-01,2017,100,Al Yelayiss 2,Town Square,Town Square,25.00,55.29,Unit,54,10746.88,817888.00,76.06
2017-12-01,2017,100,Al Yelayiss 2,Town Square,Town Square,25.00,55.29,Villa,64,7090.10,1444444.00,203.72
2017-12-01,2017,103,Al Yufrah 2,DAMAC Lagoons / Al Yufrah 2,DAMAC Lagoons / Al Yufrah 2,24.96,55.38,Land,65,9153.32,1600000.00,174.80
2017-12-01,2017,104,Al Yufrah 3,Al Yufrah 3,Al Yufrah 3,24.96,55.38,Land,13,9604.42,1078000.00,112.24
2017-12-01,2017,104,Al Yufrah 3,Al Yufrah 3,Al Yufrah 3,24.96,55.38,Villa,12,10704.87,1625000.00,151.80
2017-12-01,2017,118,Burj Khalifa,Downtown Dubai,Downtown Dubai,25.19,55.28,Unit,128,23248.00,2778944.00,119.53
2017-12-01,2017,120,Business Bay,Business Bay,Business Bay,25.19,55.26,Unit,359,15492.34,1132800.00,73.12
2017-12-01,2017,122,Dubai Investment Park First,Dubai Investment Park 1,Dubai Investment Park 1,24.99,55.17,Unit,43,7643.80,400000.00,52.33
2017-12-01,2017,123,Dubai Investment Park Second,Dubai Investment Park 2,Dubai Investment Park 2,24.97,55.21,Unit,13,7119.99,1085442.00,152.45
2017-12-01,2017,126,Hadaeq Sheikh Mohammed Bin Rashid,Mohammed Bin Rashid City,Mohammed Bin Rashid City,25.16,55.29,Land,43,8438.81,3557888.00,421.61
2017-12-01,2017,126,Hadaeq Sheikh Mohammed Bin Rashid,Mohammed Bin Rashid City,Mohammed Bin Rashid City,25.16,55.29,Unit,60,14330.67,1501388.00,104.76
2017-12-01,2017,126,Hadaeq Sheikh Mohammed Bin Rashid,Mohammed Bin Rashid City,Mohammed Bin Rashid City,25.16,55.29,Villa,16,10553.49,2480388.00,235.18
2017-12-01,2017,131,Island 2,,Island 2,25.20,55.23,Unit,43,36550.83,10739000.00,293.81
2017-12-01,2017,133,Jabal Ali First,Discovery Gardens & The Gardens,Discovery Gardens & The Gardens,25.05,55.13,Unit,174,14215.11,557297.50,39.20
2017-12-01,2017,135,Jabal Ali Industrial Second,,Jabal Ali Industrial Second,,,Unit,31,13927.27,498039.00,35.76
2017-12-01,2017,144,Madinat Al Mataar,Dubai South,Dubai South,24.91,55.16,Unit,46,9087.08,640117.50,70.42
2017-12-01,2017,148,Marsa Dubai,Dubai Marina,Dubai Marina,25.08,55.14,Unit,223,16145.85,3245961.00,201.04
2017-12-01,2017,149,Me'Aisem First,Dubai Production City (IMPZ),Dubai Production City (IMPZ),25.03,55.19,Unit,39,10492.57,360000.00,34.31
2017-12-01,2017,149,Me'Aisem First,Dubai Production City (IMPZ),Dubai Production City (IMPZ),25.03,55.19,Villa,43,9213.08,3805000.00,413.00
2017-12-01,2017,161,Nad Al Shiba First,Nad Al Sheba 1,Nad Al Sheba 1,25.16,55.31,Unit,10,12746.80,1817036.00,142.55
2017-12-01,2017,167,Nadd Hessa,Dubai Silicon Oasis,Dubai Silicon Oasis,25.12,55.39,Unit,74,8416.05,613663.50,72.92
2017-12-01,2017,174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,25.12,55.14,Unit,88,17120.39,2470000.00,143.89
2017-12-01,2017,182,Saih Shuaib 1,Saih Shuaib,Saih Shuaib,24.90,55.07,Land,17,1022.57,922380.00,902.02
2017-12-01,2017,200,Wadi Al Safa 2,Dubailand,Dubailand,25.06,55.25,Unit,37,7639.82,892255.00,116.79
2017-12-01,2017,201,Wadi Al Safa 3,Dubai Hills Estate,Dubai Hills Estate,25.12,55.26,Unit,25,8397.15,342100.00,40.74
2017-12-01,2017,201,Wadi Al Safa 3,Dubai Hills Estate,Dubai Hills Estate,25.12,55.26,Villa,34,5435.22,5825000.00,1071.85
2017-12-01,2017,203,Wadi Al Safa 5,Liwan,Liwan,25.11,55.37,Unit,16,7663.81,600000.00,78.29
2017-12-01,2017,203,Wadi Al Safa 5,Liwan,Liwan,25.11,55.37,Villa,13,7518.08,1185000.00,157.62
2017-12-01,2017,204,Wadi Al Safa 6,Arabian Ranches,Arabian Ranches,25.05,55.28,Villa,32,6179.74,3212500.00,520.07
2017-12-01,2017,205,Wadi Al Safa 7,Mudon,Mudon,25.02,55.27,Villa,27,7814.49,1348000.00,172.50
2017-12-01,2017,207,Warsan Fourth,Al Warsan 4,Al Warsan 4,25.13,55.41,Unit,13,8685.63,339000.00,39.03
2017-12-01,2017,208,World Islands,,World Islands,25.21,55.17,Unit,18,36531.16,1230000.00,33.67
2017-12-01,2017,210,Zaabeel Second,Zabeel 2,Zabeel 2,25.23,55.29,Unit,36,19285.58,2578388.00,133.65
2018-01-01,2018,9,Al Barsha South Fifth,Al Barsha South 5,Al Barsha South 5,25.05,55.19,Unit,52,12430.07,483625.00,38.84
2018-01-01,2018,10,Al Barsha South Fourth,Arjan,Arjan,25.06,55.24,Land,12,3523.54,16891458.00,4590.21
2018-01-01,2018,10,Al Barsha South Fourth,Arjan,Arjan,25.06,55.24,Unit,138,10250.22,705500.00,68.84
2018-01-01,2018,10,Al Barsha South Fourth,Arjan,Arjan,25.06,55.24,Villa,13,6944.44,1250000.00,180.00
2018-01-01,2018,14,Al Barshaa South Third,Al Barsha South 3,Al Barsha South 3,25.06,55.24,Unit,24,11373.46,669500.00,59.24
2018-01-01,2018,20,Al Goze Fourth,Al Quoz 4,Al Quoz 4,25.15,55.25,Unit,10,7776.87,932385.00,120.17
2018-01-01,2018,28,Al Hebiah Fifth,DAMAC Hills 2 (Akoya),DAMAC Hills 2 (Akoya),24.99,55.37,Unit,11,8066.83,1125000.00,139.46
2018-01-01,2018,29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,24.98,55.26,Unit,10,10466.44,1490000.00,142.24
2018-01-01,2018,30,Al Hebiah Fourth,DAMAC Hills,DAMAC Hills,25.03,55.26,Unit,112,10698.00,1205024.50,112.65
2018-01-01,2018,33,Al Hebiah Third,DAMAC Hills 2,DAMAC Hills 2,24.99,55.39,Unit,29,14019.61,572000.00,40.80
2018-01-01,2018,33,Al Hebiah Third,DAMAC Hills 2,DAMAC Hills 2,24.99,55.39,Villa,17,9670.24,3129000.00,323.57
2018-01-01,2018,35,Al Jadaf,Al Jaddaf,Al Jaddaf,25.21,55.32,Unit,40,15310.44,1543138.00,100.84
2018-01-01,2018,39,Al Khairan First,Dubai Creek Harbour,Dubai Creek Harbour,25.20,55.36,Unit,141,20349.33,1379888.00,67.81
2018-01-01,2018,44,Al Kifaf,,Al Kifaf,25.23,55.30,Unit,42,13364.04,1968000.00,147.25
2018-01-01,2018,49,Al Merkadh,Meydan,Meydan,25.16,55.31,Unit,214,15932.84,506738.50,31.80
2018-01-01,2018,82,Al Thanayah Fourth,The Greens & The Views,The Greens & The Views,25.09,55.17,Villa,45,7064.34,2050000.00,290.19
2018-01-01,2018,83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,25.07,55.14,Unit,121,9222.94,838919.00,90.96
2018-01-01,2018,83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,25.07,55.14,Villa,14,6119.61,5162500.00,843.52
2018-01-01,2018,84,Al Thanyah First,Emirates Hills,Emirates Hills,25.06,55.16,Unit,38,29585.88,900000.00,30.42
2018-01-01,2018,85,Al Thanyah Third,Barsha Heights (TECOM),Barsha Heights (TECOM),25.10,55.17,Unit,53,14383.01,2340979.00,162.76
2018-01-01,2018,95,Al Warsan First,International City,International City,25.17,55.42,Unit,102,6719.66,585000.00,86.98
2018-01-01,2018,95,Al Warsan First,International City,International City,25.17,55.42,Villa,56,11675.32,1798000.00,154.00
2018-01-01,2018,99,Al Yelayiss 1,Town Square (Al Yelayiss 1),Town Square (Al Yelayiss 1),25.00,55.30,Villa,11,7354.16,2225000.00,302.55
2018-01-01,2018,100,Al Yelayiss 2,Town Square,Town Square,25.00,55.29,Unit,77,12447.21,556888.00,44.74
2018-01-01,2018,100,Al Yelayiss 2,Town Square,Town Square,25.00,55.29,Villa,37,7268.45,1365888.00,187.92
2018-01-01,2018,118,Burj Khalifa,Downtown Dubai,Downtown Dubai,25.19,55.28,Unit,82,20890.16,2266444.00,108.50
2018-01-01,2018,120,Business Bay,Business Bay,Business Bay,25.19,55.26,Unit,184,14064.50,1456870.00,103.59
2018-01-01,2018,122,Dubai Investment Park First,Dubai Investment Park 1,Dubai Investment Park 1,24.99,55.17,Unit,35,7968.84,532000.00,66.76
2018-01-01,2018,126,Hadaeq Sheikh Mohammed Bin Rashid,Mohammed Bin Rashid City,Mohammed Bin Rashid City,25.16,55.29,Unit,24,14328.44,1093388.00,76.28
2018-01-01,2018,126,Hadaeq Sheikh Mohammed Bin Rashid,Mohammed Bin Rashid City,Mohammed Bin Rashid City,25.16,55.29,Villa,21,12112.68,3255888.00,268.80
2018-01-01,2018,133,Jabal Ali First,Discovery Gardens & The Gardens,Discovery Gardens & The Gardens,25.05,55.13,Unit,144,13939.91,572721.00,41.09
2018-01-01,2018,134,Jabal Ali Industrial First,,Jabal Ali Industrial First,,,Land,11,5381.82,5266000.00,978.48
2018-01-01,2018,135,Jabal Ali Industrial Second,,Jabal Ali Industrial Second,,,Unit,26,14192.43,497835.00,35.08
2018-01-01,2018,144,Madinat Al Mataar,Dubai South,Dubai South,24.91,55.16,Unit,52,9879.96,523944.00,53.03
2018-01-01,2018,148,Marsa Dubai,Dubai Marina,Dubai Marina,25.08,55.14,Unit,223,15377.66,1700000.00,110.55
2018-01-01,2018,149,Me'Aisem First,Dubai Production City (IMPZ),Dubai Production City (IMPZ),25.03,55.19,Unit,42,11062.56,525225.00,47.47
2018-01-01,2018,149,Me'Aisem First,Dubai Production City (IMPZ),Dubai Production City (IMPZ),25.03,55.19,Villa,17,8860.82,1747000.00,197.16
2018-01-01,2018,161,Nad Al Shiba First,Nad Al Sheba 1,Nad Al Sheba 1,25.16,55.31,Unit,22,12493.08,2010000.00,160.73
2018-01-01,2018,167,Nadd Hessa,Dubai Silicon Oasis,Dubai Silicon Oasis,25.12,55.39,Unit,73,9270.70,600000.00,64.72
