area_id,area_name,display_name,area,year,bedroom_category,txn_count
29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,2014,4BR+,6
29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,2014,Non-residential,43
29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,2014,Studio,97
29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,2015,1BR,80
29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,2015,2BR,86
29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,2015,3BR,46
29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,2015,4BR+,7
29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,2015,Non-residential,37
29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,2015,Studio,10
29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,2016,1BR,130
29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,2016,2BR,60
29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,2016,3BR,39
29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,2016,Non-residential,17
29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,2016,Studio,84
29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,2017,1BR,106
29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,2017,2BR,57
29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,2017,3BR,42
29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,2017,4BR+,6
29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,2017,Non-residential,7
29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,2017,Studio,22
29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,2018,1BR,33
29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,2018,2BR,35
29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,2018,3BR,20
29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,2018,4BR+,29
29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,2018,Studio,7
29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,2019,1BR,92
29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,2019,2BR,74
29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,2019,3BR,19
29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,2019,4BR+,24
29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,2019,Non-residential,10
29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,2019,Studio,15
29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,2020,1BR,26
29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,2020,2BR,52
29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,2020,3BR,97
29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,2020,4BR+,21
29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,2020,Non-residential,8
29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,2021,1BR,60
29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,2021,2BR,127
29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,2021,3BR,148
29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,2021,4BR+,55
29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,2021,Non-residential,12
29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,2021,Studio,6
29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,2022,1BR,95
29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,2022,2BR,108
29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,2022,3BR,105
29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,2022,4BR+,16
29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,2022,Non-residential,38
29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,2022,Studio,10
29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,2023,1BR,12
29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,2023,2BR,13
29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,2023,3BR,5
29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,2023,4BR+,12
29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,2023,Non-residential,7
30,Al Hebiah Fourth,DAMAC Hills,DAMAC Hills,2010,1BR,1042
30,Al Hebiah Fourth,DAMAC Hills,DAMAC Hills,2010,2BR,228
30,Al Hebiah Fourth,DAMAC Hills,DAMAC Hills,2010,3BR,9
30,Al Hebiah Fourth,DAMAC Hills,DAMAC Hills,2010,Non-residential,410
30,Al Hebiah Fourth,DAMAC Hills,DAMAC Hills,2010,Studio,471
30,Al Hebiah Fourth,DAMAC Hills,DAMAC Hills,2011,1BR,295
30,Al Hebiah Fourth,DAMAC Hills,DAMAC Hills,2011,2BR,123
30,Al Hebiah Fourth,DAMAC Hills,DAMAC Hills,2011,Studio,76
30,Al Hebiah Fourth,DAMAC Hills,DAMAC Hills,2012,1BR,248
30,Al Hebiah Fourth,DAMAC Hills,DAMAC Hills,2012,2BR,166
30,Al Hebiah Fourth,DAMAC Hills,DAMAC Hills,2012,Studio,122
30,Al Hebiah Fourth,DAMAC Hills,DAMAC Hills,2013,1BR,968
30,Al Hebiah Fourth,DAMAC Hills,DAMAC Hills,2013,2BR,369
30,Al Hebiah Fourth,DAMAC Hills,DAMAC Hills,2013,3BR,7
30,Al Hebiah Fourth,DAMAC Hills,DAMAC Hills,2013,Studio,890
30,Al Hebiah Fourth,DAMAC Hills,DAMAC Hills,2014,1BR,1216
30,Al Hebiah Fourth,DAMAC Hills,DAMAC Hills,2014,2BR,480
30,Al Hebiah Fourth,DAMAC Hills,DAMAC Hills,2014,3BR,46
30,Al Hebiah Fourth,DAMAC Hills,DAMAC Hills,2014,Studio,1163
30,Al Hebiah Fourth,DAMAC Hills,DAMAC Hills,2015,1BR,1149
30,Al Hebiah Fourth,DAMAC Hills,DAMAC Hills,2015,2BR,562
30,Al Hebiah Fourth,DAMAC Hills,DAMAC Hills,2015,3BR,31
30,Al Hebiah Fourth,DAMAC Hills,DAMAC Hills,2015,Studio,1004
30,Al Hebiah Fourth,DAMAC Hills,DAMAC Hills,2016,1BR,662
30,Al Hebiah Fourth,DAMAC Hills,DAMAC Hills,2016,2BR,290
30,Al Hebiah Fourth,DAMAC Hills,DAMAC Hills,2016,3BR,25
30,Al Hebiah Fourth,DAMAC Hills,DAMAC Hills,2016,Non-residential,13
30,Al Hebiah Fourth,DAMAC Hills,DAMAC Hills,2016,Studio,718
30,Al Hebiah Fourth,DAMAC Hills,DAMAC Hills,2017,1BR,547
30,Al Hebiah Fourth,DAMAC Hills,DAMAC Hills,2017,2BR,201
30,Al Hebiah Fourth,DAMAC Hills,DAMAC Hills,2017,3BR,21
30,Al Hebiah Fourth,DAMAC Hills,DAMAC Hills,2017,Studio,539
30,Al Hebiah Fourth,DAMAC Hills,DAMAC Hills,2018,1BR,397
30,Al Hebiah Fourth,DAMAC Hills,DAMAC Hills,2018,2BR,160
30,Al Hebiah Fourth,DAMAC Hills,DAMAC Hills,2018,3BR,20
30,Al Hebiah Fourth,DAMAC Hills,DAMAC Hills,2018,Non-residential,7
30,Al Hebiah Fourth,DAMAC Hills,DAMAC Hills,2018,Studio,369
30,Al Hebiah Fourth,DAMAC Hills,DAMAC Hills,2019,1BR,298
30,Al Hebiah Fourth,DAMAC Hills,DAMAC Hills,2019,2BR,135
30,Al Hebiah Fourth,DAMAC Hills,DAMAC Hills,2019,3BR,13
30,Al Hebiah Fourth,DAMAC Hills,DAMAC Hills,2019,Studio,303
30,Al Hebiah Fourth,DAMAC Hills,DAMAC Hills,2020,1BR,285
30,Al Hebiah Fourth,DAMAC Hills,DAMAC Hills,2020,2BR,109
30,Al Hebiah Fourth,DAMAC Hills,DAMAC Hills,2020,3BR,590
30,Al Hebiah Fourth,DAMAC Hills,DAMAC Hills,2020,4BR+,281
30,Al Hebiah Fourth,DAMAC Hills,DAMAC Hills,2020,Non-residential,6
30,Al Hebiah Fourth,DAMAC Hills,DAMAC Hills,2020,Studio,230
30,Al Hebiah Fourth,DAMAC Hills,DAMAC Hills,2021,1BR,350
30,Al Hebiah Fourth,DAMAC Hills,DAMAC Hills,2021,2BR,237
30,Al Hebiah Fourth,DAMAC Hills,DAMAC Hills,2021,3BR,345
30,Al Hebiah Fourth,DAMAC Hills,DAMAC Hills,2021,4BR+,605
30,Al Hebiah Fourth,DAMAC Hills,DAMAC Hills,2021,Non-residential,16
30,Al Hebiah Fourth,DAMAC Hills,DAMAC Hills,2021,Studio,370
30,Al Hebiah Fourth,DAMAC Hills,DAMAC Hills,2022,1BR,370
30,Al Hebiah Fourth,DAMAC Hills,DAMAC Hills,2022,2BR,189
30,Al Hebiah Fourth,DAMAC Hills,DAMAC Hills,2022,3BR,150
30,Al Hebiah Fourth,DAMAC Hills,DAMAC Hills,2022,4BR+,133
30,Al Hebiah Fourth,DAMAC Hills,DAMAC Hills,2022,Non-residential,16
30,Al Hebiah Fourth,DAMAC Hills,DAMAC Hills,2022,Studio,358
30,Al Hebiah Fourth,DAMAC Hills,DAMAC Hills,2023,1BR,67
30,Al Hebiah Fourth,DAMAC Hills,DAMAC Hills,2023,2BR,28
30,Al Hebiah Fourth,DAMAC Hills,DAMAC Hills,2023,3BR,40
30,Al Hebiah Fourth,DAMAC Hills,DAMAC Hills,2023,4BR+,22
30,Al Hebiah Fourth,DAMAC Hills,DAMAC Hills,2023,Studio,70
31,Al Hebiah Second,,Al Hebiah Second,2015,1BR,218
31,Al Hebiah Second,,Al Hebiah Second,2015,2BR,133
31,Al Hebiah Second,,Al Hebiah Second,2015,3BR,51
31,Al Hebiah Second,,Al Hebiah Second,2015,Non-residential,5
31,Al Hebiah Second,,Al Hebiah Second,2015,Studio,96
31,Al Hebiah Second,,Al Hebiah Second,2016,1BR,31
31,Al Hebiah Second,,Al Hebiah Second,2016,2BR,29
31,Al Hebiah Second,,Al Hebiah Second,2016,3BR,7
31,Al Hebiah Second,,Al Hebiah Second,2017,1BR,10
31,Al Hebiah Second,,Al Hebiah Second,2017,2BR,19
31,Al Hebiah Second,,Al Hebiah Second,2017,Studio,7
31,Al Hebiah Second,,Al Hebiah Second,2018,1BR,15
31,Al Hebiah Second,,Al Hebiah Second,2018,2BR,12
31,Al Hebiah Second,,Al Hebiah Second,2018,Non-residential,11
31,Al Hebiah Second,,Al Hebiah Second,2018,Studio,9
31,Al Hebiah Second,,Al Hebiah Second,2019,1BR,36
31,Al Hebiah Second,,Al Hebiah Second,2019,2BR,9
31,Al Hebiah Second,,Al Hebiah Second,2020,1BR,17
31,Al Hebiah Second,,Al Hebiah Second,2020,2BR,11
31,Al Hebiah Second,,Al Hebiah Second,2020,Studio,53
31,Al Hebiah Second,,Al Hebiah Second,2021,1BR,37
31,Al Hebiah Second,,Al Hebiah Second,2021,2BR,22
31,Al Hebiah Second,,Al Hebiah Second,2021,3BR,6
31,Al Hebiah Second,,Al Hebiah Second,2021,Non-residential,5
31,Al Hebiah Second,,Al Hebiah Second,2021,Studio,114
31,Al Hebiah Second,,Al Hebiah Second,2022,1BR,48
31,Al Hebiah Second,,Al Hebiah Second,2022,2BR,19
31,Al Hebiah Second,,Al Hebiah Second,2022,Studio,53
31,Al Hebiah Second,,Al Hebiah Second,2023,1BR,28
31,Al Hebiah Second,,Al Hebiah Second,2023,Studio,65
32,Al Hebiah Sixth,DAMAC Lagoons,DAMAC Lagoons,2017,1BR,46
32,Al Hebiah Sixth,DAMAC Lagoons,DAMAC Lagoons,2017,2BR,15
32,Al Hebiah Sixth,DAMAC Lagoons,DAMAC Lagoons,2019,1BR,5
32,Al Hebiah Sixth,DAMAC Lagoons,DAMAC Lagoons,2019,2BR,7
32,Al Hebiah Sixth,DAMAC Lagoons,DAMAC Lagoons,2020,1BR,18
32,Al Hebiah Sixth,DAMAC Lagoons,DAMAC Lagoons,2020,2BR,13
32,Al Hebiah Sixth,DAMAC Lagoons,DAMAC Lagoons,2021,2BR,38
32,Al Hebiah Sixth,DAMAC Lagoons,DAMAC Lagoons,2021,3BR,8
32,Al Hebiah Sixth,DAMAC Lagoons,DAMAC Lagoons,2022,2BR,11
32,Al Hebiah Sixth,DAMAC Lagoons,DAMAC Lagoons,2022,3BR,381
32,Al Hebiah Sixth,DAMAC Lagoons,DAMAC Lagoons,2022,4BR+,245
32,Al Hebiah Sixth,DAMAC Lagoons,DAMAC Lagoons,2023,3BR,5
32,Al Hebiah Sixth,DAMAC Lagoons,DAMAC Lagoons,2023,4BR+,14
33,Al Hebiah Third,DAMAC Hills 2,DAMAC Hills 2,2013,1BR,101
33,Al Hebiah Third,DAMAC Hills 2,DAMAC Hills 2,2013,2BR,43
33,Al Hebiah Third,DAMAC Hills 2,DAMAC Hills 2,2013,3BR,7
33,Al Hebiah Third,DAMAC Hills 2,DAMAC Hills 2,2013,Studio,80
33,Al Hebiah Third,DAMAC Hills 2,DAMAC Hills 2,2014,1BR,426
33,Al Hebiah Third,DAMAC Hills 2,DAMAC Hills 2,2014,2BR,134
33,Al Hebiah Third,DAMAC Hills 2,DAMAC Hills 2,2014,3BR,29
33,Al Hebiah Third,DAMAC Hills 2,DAMAC Hills 2,2014,Studio,627
33,Al Hebiah Third,DAMAC Hills 2,DAMAC Hills 2,2015,1BR,158
33,Al Hebiah Third,DAMAC Hills 2,DAMAC Hills 2,2015,2BR,31
33,Al Hebiah Third,DAMAC Hills 2,DAMAC Hills 2,2015,Studio,683
33,Al Hebiah Third,DAMAC Hills 2,DAMAC Hills 2,2016,1BR,48
33,Al Hebiah Third,DAMAC Hills 2,DAMAC Hills 2,2016,2BR,14
33,Al Hebiah Third,DAMAC Hills 2,DAMAC Hills 2,2016,3BR,6
33,Al Hebiah Third,DAMAC Hills 2,DAMAC Hills 2,2016,Studio,43
33,Al Hebiah Third,DAMAC Hills 2,DAMAC Hills 2,2017,1BR,256
33,Al Hebiah Third,DAMAC Hills 2,DAMAC Hills 2,2017,2BR,24
33,Al Hebiah Third,DAMAC Hills 2,DAMAC Hills 2,2017,Studio,74
33,Al Hebiah Third,DAMAC Hills 2,DAMAC Hills 2,2018,1BR,253
33,Al Hebiah Third,DAMAC Hills 2,DAMAC Hills 2,2018,2BR,27
33,Al Hebiah Third,DAMAC Hills 2,DAMAC Hills 2,2018,Studio,54
33,Al Hebiah Third,DAMAC Hills 2,DAMAC Hills 2,2019,1BR,157
33,Al Hebiah Third,DAMAC Hills 2,DAMAC Hills 2,2019,2BR,76
33,Al Hebiah Third,DAMAC Hills 2,DAMAC Hills 2,2019,3BR,29
33,Al Hebiah Third,DAMAC Hills 2,DAMAC Hills 2,2019,Studio,176
33,Al Hebiah Third,DAMAC Hills 2,DAMAC Hills 2,2020,1BR,156
33,Al Hebiah Third,DAMAC Hills 2,DAMAC Hills 2,2020,2BR,57
33,Al Hebiah Third,DAMAC Hills 2,DAMAC Hills 2,2020,3BR,9
33,Al Hebiah Third,DAMAC Hills 2,DAMAC Hills 2,2020,Studio,130
33,Al Hebiah Third,DAMAC Hills 2,DAMAC Hills 2,2021,1BR,162
33,Al Hebiah Third,DAMAC Hills 2,DAMAC Hills 2,2021,2BR,161
33,Al Hebiah Third,DAMAC Hills 2,DAMAC Hills 2,2021,3BR,77
33,Al Hebiah Third,DAMAC Hills 2,DAMAC Hills 2,2021,Studio,265
33,Al Hebiah Third,DAMAC Hills 2,DAMAC Hills 2,2022,1BR,409
33,Al Hebiah Third,DAMAC Hills 2,DAMAC Hills 2,2022,2BR,167
33,Al Hebiah Third,DAMAC Hills 2,DAMAC Hills 2,2022,3BR,68
33,Al Hebiah Third,DAMAC Hills 2,DAMAC Hills 2,2022,Studio,301
33,Al Hebiah Third,DAMAC Hills 2,DAMAC Hills 2,2023,1BR,214
33,Al Hebiah Third,DAMAC Hills 2,DAMAC Hills 2,2023,2BR,63
33,Al Hebiah Third,DAMAC Hills 2,DAMAC Hills 2,2023,3BR,18
33,Al Hebiah Third,DAMAC Hills 2,DAMAC Hills 2,2023,Studio,66
35,Al Jadaf,Al Jaddaf,Al Jaddaf,2010,1BR,72
35,Al Jadaf,Al Jaddaf,Al Jaddaf,2010,2BR,27
35,Al Jadaf,Al Jaddaf,Al Jaddaf,2010,Studio,17
35,Al Jadaf,Al Jaddaf,Al Jaddaf,2011,1BR,15
35,Al Jadaf,Al Jaddaf,Al Jaddaf,2011,2BR,16
35,Al Jadaf,Al Jaddaf,Al Jaddaf,2011,3BR,12
35,Al Jadaf,Al Jaddaf,Al Jaddaf,2011,Studio,11
35,Al Jadaf,Al Jaddaf,Al Jaddaf,2012,1BR,12
35,Al Jadaf,Al Jaddaf,Al Jaddaf,2012,2BR,37
35,Al Jadaf,Al Jaddaf,Al Jaddaf,2012,3BR,44
35,Al Jadaf,Al Jaddaf,Al Jaddaf,2012,4BR+,15
35,Al Jadaf,Al Jaddaf,Al Jaddaf,2013,1BR,28
35,Al Jadaf,Al Jaddaf,Al Jaddaf,2013,2BR,41
35,Al Jadaf,Al Jaddaf,Al Jaddaf,2013,3BR,46
35,Al Jadaf,Al Jaddaf,Al Jaddaf,2013,4BR+,7
35,Al Jadaf,Al Jaddaf,Al Jaddaf,2013,Studio,8
35,Al Jadaf,Al Jaddaf,Al Jaddaf,2014,1BR,56
35,Al Jadaf,Al Jaddaf,Al Jaddaf,2014,2BR,36
35,Al Jadaf,Al Jaddaf,Al Jaddaf,2014,3BR,40
35,Al Jadaf,Al Jaddaf,Al Jaddaf,2014,4BR+,12
35,Al Jadaf,Al Jaddaf,Al Jaddaf,2014,Studio,31
35,Al Jadaf,Al Jaddaf,Al Jaddaf,2015,1BR,63
35,Al Jadaf,Al Jaddaf,Al Jaddaf,2015,2BR,73
35,Al Jadaf,Al Jaddaf,Al Jaddaf,2015,3BR,36
35,Al Jadaf,Al Jaddaf,Al Jaddaf,2015,Studio,41
35,Al Jadaf,Al Jaddaf,Al Jaddaf,2016,1BR,83
35,Al Jadaf,Al Jaddaf,Al Jaddaf,2016,2BR,48
35,Al Jadaf,Al Jaddaf,Al Jaddaf,2016,3BR,53
35,Al Jadaf,Al Jaddaf,Al Jaddaf,2016,4BR+,5
35,Al Jadaf,Al Jaddaf,Al Jaddaf,2016,Studio,28
35,Al Jadaf,Al Jaddaf,Al Jaddaf,2017,1BR,138
35,Al Jadaf,Al Jaddaf,Al Jaddaf,2017,2BR,49
35,Al Jadaf,Al Jaddaf,Al Jaddaf,2017,3BR,40
35,Al Jadaf,Al Jaddaf,Al Jaddaf,2017,Non-residential,5
35,Al Jadaf,Al Jaddaf,Al Jaddaf,2017,Studio,274
35,Al Jadaf,Al Jaddaf,Al Jaddaf,2018,1BR,73
35,Al Jadaf,Al Jaddaf,Al Jaddaf,2018,2BR,40
35,Al Jadaf,Al Jaddaf,Al Jaddaf,2018,3BR,20
35,Al Jadaf,Al Jaddaf,Al Jaddaf,2018,4BR+,5
35,Al Jadaf,Al Jaddaf,Al Jaddaf,2018,Non-residential,5
35,Al Jadaf,Al Jaddaf,Al Jaddaf,2018,Studio,74
35,Al Jadaf,Al Jaddaf,Al Jaddaf,2019,1BR,66
35,Al Jadaf,Al Jaddaf,Al Jaddaf,2019,2BR,26
35,Al Jadaf,Al Jaddaf,Al Jaddaf,2019,3BR,19
35,Al Jadaf,Al Jaddaf,Al Jaddaf,2019,4BR+,5
35,Al Jadaf,Al Jaddaf,Al Jaddaf,2019,Studio,83
35,Al Jadaf,Al Jaddaf,Al Jaddaf,2020,1BR,160
35,Al Jadaf,Al Jaddaf,Al Jaddaf,2020,2BR,54
35,Al Jadaf,Al Jaddaf,Al Jaddaf,2020,3BR,26
35,Al Jadaf,Al Jaddaf,Al Jaddaf,2020,Studio,13
35,Al Jadaf,Al Jaddaf,Al Jaddaf,2021,1BR,420
35,Al Jadaf,Al Jaddaf,Al Jaddaf,2021,2BR,129
35,Al Jadaf,Al Jaddaf,Al Jaddaf,2021,3BR,73
35,Al Jadaf,Al Jaddaf,Al Jaddaf,2021,Studio,7
35,Al Jadaf,Al Jaddaf,Al Jaddaf,2022,1BR,568
35,Al Jadaf,Al Jaddaf,Al Jaddaf,2022,2BR,126
35,Al Jadaf,Al Jaddaf,Al Jaddaf,2022,3BR,105
35,Al Jadaf,Al Jaddaf,Al Jaddaf,2022,Studio,227
35,Al Jadaf,Al Jaddaf,Al Jaddaf,2023,1BR,60
35,Al Jadaf,Al Jaddaf,Al Jaddaf,2023,2BR,23
35,Al Jadaf,Al Jaddaf,Al Jaddaf,2023,3BR,13
35,Al Jadaf,Al Jaddaf,Al Jaddaf,2023,Studio,35
39,Al Khairan First,Dubai Creek Harbour,Dubai Creek Harbour,2015,1BR,190
39,Al Khairan First,Dubai Creek Harbour,Dubai Creek Harbour,2015,2BR,242
39,Al Khairan First,Dubai Creek Harbour,Dubai Creek Harbour,2015,3BR,145
39,Al Khairan First,Dubai Creek Harbour,Dubai Creek Harbour,2016,1BR,344
39,Al Khairan First,Dubai Creek Harbour,Dubai Creek Harbour,2016,2BR,214
39,Al Khairan First,Dubai Creek Harbour,Dubai Creek Harbour,2016,3BR,68
39,Al Khairan First,Dubai Creek Harbour,Dubai Creek Harbour,2017,1BR,483
39,Al Khairan First,Dubai Creek Harbour,Dubai Creek Harbour,2017,2BR,670
39,Al Khairan First,Dubai Creek Harbour,Dubai Creek Harbour,2017,3BR,170
39,Al Khairan First,Dubai Creek Harbour,Dubai Creek Harbour,2018,1BR,288
39,Al Khairan First,Dubai Creek Harbour,Dubai Creek Harbour,2018,2BR,374
39,Al Khairan First,Dubai Creek Harbour,Dubai Creek Harbour,2018,3BR,85
39,Al Khairan First,Dubai Creek Harbour,Dubai Creek Harbour,2018,4BR+,9
39,Al Khairan First,Dubai Creek Harbour,Dubai Creek Harbour,2019,1BR,855
39,Al Khairan First,Dubai Creek Harbour,Dubai Creek Harbour,2019,2BR,717
39,Al Khairan First,Dubai Creek Harbour,Dubai Creek Harbour,2019,3BR,187
39,Al Khairan First,Dubai Creek Harbour,Dubai Creek Harbour,2019,4BR+,9
39,Al Khairan First,Dubai Creek Harbour,Dubai Creek Harbour,2020,1BR,419
39,Al Khairan First,Dubai Creek Harbour,Dubai Creek Harbour,2020,2BR,374
39,Al Khairan First,Dubai Creek Harbour,Dubai Creek Harbour,2020,3BR,80
39,Al Khairan First,Dubai Creek Harbour,Dubai Creek Harbour,2020,4BR+,5
39,Al Khairan First,Dubai Creek Harbour,Dubai Creek Harbour,2021,1BR,176
39,Al Khairan First,Dubai Creek Harbour,Dubai Creek Harbour,2021,2BR,440
39,Al Khairan First,Dubai Creek Harbour,Dubai Creek Harbour,2021,3BR,423
39,Al Khairan First,Dubai Creek Harbour,Dubai Creek Harbour,2021,4BR+,64
39,Al Khairan First,Dubai Creek Harbour,Dubai Creek Harbour,2022,1BR,1249
39,Al Khairan First,Dubai Creek Harbour,Dubai Creek Harbour,2022,2BR,1420
39,Al Khairan First,Dubai Creek Harbour,Dubai Creek Harbour,2022,3BR,854
39,Al Khairan First,Dubai Creek Harbour,Dubai Creek Harbour,2022,4BR+,58
39,Al Khairan First,Dubai Creek Harbour,Dubai Creek Harbour,2023,1BR,309
39,Al Khairan First,Dubai Creek Harbour,Dubai Creek Harbour,2023,2BR,400
39,Al Khairan First,Dubai Creek Harbour,Dubai Creek Harbour,2023,3BR,193
39,Al Khairan First,Dubai Creek Harbour,Dubai Creek Harbour,2023,4BR+,14
43,Al Kheeran,,Al Kheeran,2012,3BR,10
43,Al Kheeran,,Al Kheeran,2012,4BR+,12
43,Al Kheeran,,Al Kheeran,2013,2BR,23
43,Al Kheeran,,Al Kheeran,2013,3BR,73
43,Al Kheeran,,Al Kheeran,2013,4BR+,23
43,Al Kheeran,,Al Kheeran,2014,1BR,15
43,Al Kheeran,,Al Kheeran,2014,2BR,33
43,Al Kheeran,,Al Kheeran,2014,3BR,70
43,Al Kheeran,,Al Kheeran,2014,Studio,7
43,Al Kheeran,,Al Kheeran,2015,2BR,11
43,Al Kheeran,,Al Kheeran,2015,3BR,13
43,Al Kheeran,,Al Kheeran,2016,2BR,11
43,Al Kheeran,,Al Kheeran,2016,3BR,20
43,Al Kheeran,,Al Kheeran,2017,1BR,13
43,Al Kheeran,,Al Kheeran,2017,2BR,26
43,Al Kheeran,,Al Kheeran,2017,3BR,20
43,Al Kheeran,,Al Kheeran,2018,2BR,21
43,Al Kheeran,,Al Kheeran,2018,3BR,14
43,Al Kheeran,,Al Kheeran,2019,1BR,15
43,Al Kheeran,,Al Kheeran,2019,2BR,12
43,Al Kheeran,,Al Kheeran,2019,3BR,22
43,Al Kheeran,,Al Kheeran,2020,2BR,10
43,Al Kheeran,,Al Kheeran,2020,3BR,11
43,Al Kheeran,,Al Kheeran,2021,2BR,11
43,Al Kheeran,,Al Kheeran,2021,3BR,19
43,Al Kheeran,,Al Kheeran,2022,2BR,11
43,Al Kheeran,,Al Kheeran,2022,3BR,23
43,Al Kheeran,,Al Kheeran,2022,4BR+,5
44,Al Kifaf,,Al Kifaf,2018,1BR,59
44,Al Kifaf,,Al Kifaf,2018,2BR,195
44,Al Kifaf,,Al Kifaf,2018,3BR,47
44,Al Kifaf,,Al Kifaf,2018,4BR+,7
44,Al Kifaf,,Al Kifaf,2019,1BR,10
44,Al Kifaf,,Al Kifaf,2019,2BR,35
44,Al Kifaf,,Al Kifaf,2019,3BR,15
44,Al Kifaf,,Al Kifaf,2020,1BR,8
44,Al Kifaf,,Al Kifaf,2020,2BR,37
44,Al Kifaf,,Al Kifaf,2020,3BR,10
44,Al Kifaf,,Al Kifaf,2021,1BR,9
44,Al Kifaf,,Al Kifaf,2021,2BR,67
44,Al Kifaf,,Al Kifaf,2021,3BR,20
44,Al Kifaf,,Al Kifaf,2022,1BR,162
44,Al Kifaf,,Al Kifaf,2022,2BR,268
44,Al Kifaf,,Al Kifaf,2022,3BR,31
44,Al Kifaf,,Al Kifaf,2023,1BR,86
44,Al Kifaf,,Al Kifaf,2023,2BR,105
49,Al Merkadh,Meydan,Meydan,2015,1BR,7
49,Al Merkadh,Meydan,Meydan,2015,3BR,5
49,Al Merkadh,Meydan,Meydan,2016,1BR,11
49,Al Merkadh,Meydan,Meydan,2016,Studio,5
49,Al Merkadh,Meydan,Meydan,2017,1BR,154
49,Al Merkadh,Meydan,Meydan,2017,2BR,45
49,Al Merkadh,Meydan,Meydan,2017,3BR,15
49,Al Merkadh,Meydan,Meydan,2017,Studio,242
49,Al Merkadh,Meydan,Meydan,2018,1BR,584
49,Al Merkadh,Meydan,Meydan,2018,2BR,163
49,Al Merkadh,Meydan,Meydan,2018,3BR,47
49,Al Merkadh,Meydan,Meydan,2018,Studio,878
49,Al Merkadh,Meydan,Meydan,2019,1BR,577
49,Al Merkadh,Meydan,Meydan,2019,2BR,151
49,Al Merkadh,Meydan,Meydan,2019,3BR,52
49,Al Merkadh,Meydan,Meydan,2019,Studio,641
49,Al Merkadh,Meydan,Meydan,2020,1BR,861
49,Al Merkadh,Meydan,Meydan,2020,2BR,439
49,Al Merkadh,Meydan,Meydan,2020,3BR,89
49,Al Merkadh,Meydan,Meydan,2020,Studio,203
49,Al Merkadh,Meydan,Meydan,2021,1BR,1133
49,Al Merkadh,Meydan,Meydan,2021,2BR,654
49,Al Merkadh,Meydan,Meydan,2021,3BR,174
49,Al Merkadh,Meydan,Meydan,2021,4BR+,28
49,Al Merkadh,Meydan,Meydan,2021,Non-residential,5
49,Al Merkadh,Meydan,Meydan,2021,Studio,424
49,Al Merkadh,Meydan,Meydan,2022,1BR,2767
49,Al Merkadh,Meydan,Meydan,2022,2BR,1150
